Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-09-13 13:00:00,Austria,Austria,AT,255.52,300.97,69.1,58.9,entsoe.eu,false,
2021-09-13 14:00:00,Austria,Austria,AT,243.25,284.03,72.46,62.42,entsoe.eu,false,
2021-09-13 15:00:00,Austria,Austria,AT,239.13,274.62,75.9,65.87,entsoe.eu,false,
2021-09-13 16:00:00,Austria,Austria,AT,194.88,218.53,85.26,78.08,entsoe.eu,false,
2021-09-13 17:00:00,Austria,Austria,AT,193.7,216.16,86.14,79.04,entsoe.eu,false,
2021-09-13 18:00:00,Austria,Austria,AT,177.67,198.94,87.73,80.61,entsoe.eu,false,
2021-09-13 19:00:00,Austria,Austria,AT,182.58,207.04,84.93,76.27,entsoe.eu,false,
2021-09-13 20:00:00,Austria,Austria,AT,222.18,255.53,76.76,63.85,entsoe.eu,false,
2021-09-13 21:00:00,Austria,Austria,AT,259.65,297.43,71.85,56.29,entsoe.eu,false,
2021-09-13 22:00:00,Austria,Austria,AT,254.57,292.33,72.19,55.75,entsoe.eu,false,
2021-09-13 23:00:00,Austria,Austria,AT,241.55,278.47,73.13,56.09,entsoe.eu,false,
2021-09-14 00:00:00,Austria,Austria,AT,250.05,287.75,72.3,54.69,entsoe.eu,false,
2021-09-14 01:00:00,Austria,Austria,AT,272.44,312.52,70.09,51.72,entsoe.eu,false,
2021-09-14 02:00:00,Austria,Austria,AT,298.96,341.77,67.53,49.04,entsoe.eu,false,
2021-09-14 03:00:00,Austria,Austria,AT,277.12,318.1,69.33,52.44,entsoe.eu,false,
2021-09-14 04:00:00,Austria,Austria,AT,205.84,235.17,79.82,67.91,entsoe.eu,false,
2021-09-14 05:00:00,Austria,Austria,AT,196.28,220.28,84.74,76.49,entsoe.eu,false,
2021-09-14 06:00:00,Austria,Austria,AT,196.83,220.6,85.25,77.28,entsoe.eu,false,
2021-09-14 07:00:00,Austria,Austria,AT,198.06,224.93,83.4,75.06,entsoe.eu,false,
2021-09-14 08:00:00,Austria,Austria,AT,203.8,240.58,77.28,67.55,entsoe.eu,false,
2021-09-14 09:00:00,Austria,Austria,AT,226.92,270.64,72.26,62.35,entsoe.eu,false,
2021-09-14 10:00:00,Austria,Austria,AT,220.51,265.16,71.25,63.67,entsoe.eu,false,
2021-09-14 11:00:00,Austria,Austria,AT,241.35,288.89,68.1,58.84,entsoe.eu,false,
2021-09-14 12:00:00,Austria,Austria,AT,239.86,283.99,70.19,61.01,entsoe.eu,false,
2021-09-14 13:00:00,Austria,Austria,AT,228.65,266.28,74.72,65.79,entsoe.eu,false,
2021-09-14 14:00:00,Austria,Austria,AT,233.91,269.36,75.88,66.73,entsoe.eu,false,
2021-09-14 15:00:00,Austria,Austria,AT,206.0,231.96,83.3,75.63,entsoe.eu,false,
2021-09-14 16:00:00,Austria,Austria,AT,178.51,198.63,87.82,80.92,entsoe.eu,false,
2021-09-14 17:00:00,Austria,Austria,AT,188.47,209.29,86.97,80.27,entsoe.eu,false,
2021-09-14 18:00:00,Austria,Austria,AT,186.24,206.92,87.13,79.89,entsoe.eu,false,
2021-09-14 19:00:00,Austria,Austria,AT,215.42,241.8,80.94,70.78,entsoe.eu,false,
2021-09-14 20:00:00,Austria,Austria,AT,234.65,265.12,77.46,65.52,entsoe.eu,false,
2021-09-14 21:00:00,Austria,Austria,AT,270.53,308.99,70.68,55.24,entsoe.eu,false,
2021-09-14 22:00:00,Austria,Austria,AT,254.54,289.55,73.7,58.92,entsoe.eu,false,
2021-09-14 23:00:00,Austria,Austria,AT,259.38,297.58,71.44,54.49,entsoe.eu,false,
2021-09-15 00:00:00,Austria,Austria,AT,257.77,295.24,71.69,53.92,entsoe.eu,false,
2021-09-15 01:00:00,Austria,Austria,AT,262.62,300.9,70.99,52.96,entsoe.eu,false,
2021-09-15 02:00:00,Austria,Austria,AT,268.55,310.42,68.47,51.83,entsoe.eu,false,
2021-09-15 03:00:00,Austria,Austria,AT,265.49,307.87,67.48,51.8,entsoe.eu,false,
2021-09-15 04:00:00,Austria,Austria,AT,213.56,245.56,76.58,64.24,entsoe.eu,false,
2021-09-15 05:00:00,Austria,Austria,AT,183.34,209.09,83.16,74.26,entsoe.eu,false,
2021-09-15 06:00:00,Austria,Austria,AT,176.06,201.43,84.12,75.54,entsoe.eu,false,
2021-09-15 07:00:00,Austria,Austria,AT,174.13,200.5,83.92,75.23,entsoe.eu,false,
2021-09-15 08:00:00,Austria,Austria,AT,176.4,206.31,80.88,70.39,entsoe.eu,false,
2021-09-15 09:00:00,Austria,Austria,AT,185.97,214.26,81.61,72.35,entsoe.eu,false,
2021-09-15 10:00:00,Austria,Austria,AT,183.83,214.62,79.95,70.21,entsoe.eu,false,
2021-09-15 11:00:00,Austria,Austria,AT,187.35,218.3,79.67,69.45,entsoe.eu,false,
2021-09-15 12:00:00,Austria,Austria,AT,197.32,229.39,78.53,68.22,entsoe.eu,false,
2021-09-15 13:00:00,Austria,Austria,AT,212.98,244.47,78.3,66.49,entsoe.eu,false,
2021-09-15 14:00:00,Austria,Austria,AT,206.19,234.58,80.72,69.58,entsoe.eu,false,
2021-09-15 15:00:00,Austria,Austria,AT,194.42,217.84,84.2,74.07,entsoe.eu,false,
2021-09-15 16:00:00,Austria,Austria,AT,198.15,221.03,84.11,74.33,entsoe.eu,false,
2021-09-15 17:00:00,Austria,Austria,AT,221.17,248.1,80.64,70.62,entsoe.eu,false,
2021-09-15 18:00:00,Austria,Austria,AT,212.67,239.68,80.68,69.88,entsoe.eu,false,
2021-09-15 19:00:00,Austria,Austria,AT,237.93,270.78,75.55,62.78,entsoe.eu,false,
2021-09-15 20:00:00,Austria,Austria,AT,267.95,303.89,71.4,56.21,entsoe.eu,false,
2021-09-15 21:00:00,Austria,Austria,AT,254.79,290.09,72.19,55.51,entsoe.eu,false,
2021-09-15 22:00:00,Austria,Austria,AT,268.87,306.22,70.92,54.06,entsoe.eu,false,
2021-09-15 23:00:00,Austria,Austria,AT,270.65,308.79,70.63,53.43,entsoe.eu,false,
2021-09-16 00:00:00,Austria,Austria,AT,277.19,316.27,69.94,52.38,entsoe.eu,false,
2021-09-16 01:00:00,Austria,Austria,AT,272.54,311.01,70.47,52.77,entsoe.eu,false,
2021-09-16 02:00:00,Austria,Austria,AT,257.87,295.94,71.54,56.25,entsoe.eu,false,
2021-09-16 03:00:00,Austria,Austria,AT,239.65,278.22,72.09,60.31,entsoe.eu,false,
2021-09-16 04:00:00,Austria,Austria,AT,239.35,277.66,71.57,60.01,entsoe.eu,false,
2021-09-16 05:00:00,Austria,Austria,AT,210.27,238.31,80.11,72.06,entsoe.eu,false,
2021-09-16 06:00:00,Austria,Austria,AT,194.39,218.7,83.4,76.37,entsoe.eu,false,
2021-09-16 07:00:00,Austria,Austria,AT,204.66,230.93,81.86,74.42,entsoe.eu,false,
2021-09-16 08:00:00,Austria,Austria,AT,218.07,249.15,78.01,68.75,entsoe.eu,false,
2021-09-16 09:00:00,Austria,Austria,AT,232.55,267.52,75.34,65.87,entsoe.eu,false,
2021-09-16 10:00:00,Austria,Austria,AT,234.23,271.2,74.5,64.99,entsoe.eu,false,
2021-09-16 11:00:00,Austria,Austria,AT,238.55,278.85,72.26,61.65,entsoe.eu,false,
2021-09-16 12:00:00,Austria,Austria,AT,234.86,276.45,72.3,61.17,entsoe.eu,false,
2021-09-16 13:00:00,Austria,Austria,AT,247.53,289.98,71.17,60.31,entsoe.eu,false,
2021-09-16 14:00:00,Austria,Austria,AT,248.69,291.6,70.47,60.19,entsoe.eu,false,
2021-09-16 15:00:00,Austria,Austria,AT,230.8,268.74,73.94,63.7,entsoe.eu,false,
2021-09-16 16:00:00,Austria,Austria,AT,210.72,243.46,78.06,68.53,entsoe.eu,false,
2021-09-16 17:00:00,Austria,Austria,AT,200.78,230.89,80.3,72.99,entsoe.eu,false,
2021-09-16 18:00:00,Austria,Austria,AT,198.18,229.93,79.14,71.47,entsoe.eu,false,
2021-09-16 19:00:00,Austria,Austria,AT,220.82,261.86,71.36,61.31,entsoe.eu,false,
2021-09-16 20:00:00,Austria,Austria,AT,216.53,254.28,74.16,60.89,entsoe.eu,false,
2021-09-16 21:00:00,Austria,Austria,AT,196.67,229.01,78.6,65.43,entsoe.eu,false,
2021-09-16 22:00:00,Austria,Austria,AT,197.46,230.99,78.6,65.66,entsoe.eu,false,
2021-09-16 23:00:00,Austria,Austria,AT,203.72,238.32,77.73,63.73,entsoe.eu,false,
2021-09-17 00:00:00,Austria,Austria,AT,197.06,230.59,78.33,64.24,entsoe.eu,false,
2021-09-17 01:00:00,Austria,Austria,AT,203.63,237.6,77.53,62.45,entsoe.eu,false,
2021-09-17 02:00:00,Austria,Austria,AT,173.47,205.23,80.78,68.5,entsoe.eu,false,
2021-09-17 03:00:00,Austria,Austria,AT,164.38,197.12,79.89,69.92,entsoe.eu,false,
2021-09-17 04:00:00,Austria,Austria,AT,137.87,170.53,80.81,73.96,entsoe.eu,false,
2021-09-17 05:00:00,Austria,Austria,AT,121.59,148.82,85.81,80.58,entsoe.eu,false,
2021-09-17 06:00:00,Austria,Austria,AT,119.88,145.72,86.81,82.1,entsoe.eu,false,
2021-09-17 07:00:00,Austria,Austria,AT,115.55,144.23,84.91,79.43,entsoe.eu,false,
2021-09-17 08:00:00,Austria,Austria,AT,138.61,170.71,81.99,75.97,entsoe.eu,false,
2021-09-17 09:00:00,Austria,Austria,AT,159.95,194.32,79.9,73.01,entsoe.eu,false,
2021-09-17 10:00:00,Austria,Austria,AT,159.77,194.33,80.09,73.38,entsoe.eu,false,
2021-09-17 11:00:00,Austria,Austria,AT,171.89,207.87,78.64,71.18,entsoe.eu,false,
2021-09-17 12:00:00,Austria,Austria,AT,179.97,216.69,77.65,69.74,entsoe.eu,false,
2021-09-17 13:00:00,Austria,Austria,AT,175.82,211.54,77.86,69.4,entsoe.eu,false,
2021-09-17 14:00:00,Austria,Austria,AT,174.15,209.77,77.71,69.38,entsoe.eu,false,
2021-09-17 15:00:00,Austria,Austria,AT,158.19,191.93,78.87,71.4,entsoe.eu,false,
2021-09-17 16:00:00,Austria,Austria,AT,143.78,172.26,83.29,75.45,entsoe.eu,false,
2021-09-17 17:00:00,Austria,Austria,AT,144.46,171.39,84.37,76.79,entsoe.eu,false,
2021-09-17 18:00:00,Austria,Austria,AT,135.95,160.44,86.48,78.58,entsoe.eu,false,
2021-09-17 19:00:00,Austria,Austria,AT,133.67,159.79,84.96,76.02,entsoe.eu,false,
2021-09-17 20:00:00,Austria,Austria,AT,149.68,176.46,83.31,72.84,entsoe.eu,false,
2021-09-17 21:00:00,Austria,Austria,AT,163.25,190.38,82.01,69.86,entsoe.eu,false,
2021-09-17 22:00:00,Austria,Austria,AT,154.59,182.31,82.81,69.8,entsoe.eu,false,
2021-09-17 23:00:00,Austria,Austria,AT,155.8,183.96,82.6,69.13,entsoe.eu,false,
2021-09-18 00:00:00,Austria,Austria,AT,161.29,190.08,81.87,67.26,entsoe.eu,false,
2021-09-18 01:00:00,Austria,Austria,AT,188.42,219.67,79.12,63.39,entsoe.eu,false,
2021-09-18 02:00:00,Austria,Austria,AT,169.88,200.42,81.08,66.76,entsoe.eu,false,
2021-09-18 03:00:00,Austria,Austria,AT,178.84,208.92,80.11,64.93,entsoe.eu,false,
2021-09-18 04:00:00,Austria,Austria,AT,181.45,211.03,79.92,64.76,entsoe.eu,false,
2021-09-18 05:00:00,Austria,Austria,AT,170.96,199.93,81.51,69.05,entsoe.eu,false,
2021-09-18 06:00:00,Austria,Austria,AT,162.26,193.62,80.5,69.55,entsoe.eu,false,
2021-09-18 07:00:00,Austria,Austria,AT,172.26,207.88,77.62,67.17,entsoe.eu,false,
2021-09-18 08:00:00,Austria,Austria,AT,194.09,233.11,75.6,64.98,entsoe.eu,false,
2021-09-18 09:00:00,Austria,Austria,AT,193.41,233.16,75.82,65.52,entsoe.eu,false,
2021-09-18 10:00:00,Austria,Austria,AT,187.58,227.69,76.4,66.67,entsoe.eu,false,
2021-09-18 11:00:00,Austria,Austria,AT,178.2,218.48,77.37,68.31,entsoe.eu,false,
2021-09-18 12:00:00,Austria,Austria,AT,194.14,235.89,75.81,65.94,entsoe.eu,false,
2021-09-18 13:00:00,Austria,Austria,AT,226.04,270.28,72.74,61.78,entsoe.eu,false,
2021-09-18 14:00:00,Austria,Austria,AT,234.09,275.9,72.14,60.4,entsoe.eu,false,
2021-09-18 15:00:00,Austria,Austria,AT,217.17,256.32,73.42,61.99,entsoe.eu,false,
2021-09-18 16:00:00,Austria,Austria,AT,182.04,213.91,79.52,69.02,entsoe.eu,false,
2021-09-18 17:00:00,Austria,Austria,AT,173.81,202.64,82.25,72.42,entsoe.eu,false,
2021-09-18 18:00:00,Austria,Austria,AT,182.35,211.87,81.14,71.21,entsoe.eu,false,
2021-09-18 19:00:00,Austria,Austria,AT,229.05,267.07,72.89,59.87,entsoe.eu,false,
2021-09-18 20:00:00,Austria,Austria,AT,249.06,289.39,70.61,55.54,entsoe.eu,false,
2021-09-18 21:00:00,Austria,Austria,AT,249.89,291.3,70.34,54.59,entsoe.eu,false,
2021-09-18 22:00:00,Austria,Austria,AT,255.52,294.88,71.55,54.09,entsoe.eu,false,
2021-09-18 23:00:00,Austria,Austria,AT,243.23,280.34,73.69,55.33,entsoe.eu,false,
2021-09-19 00:00:00,Austria,Austria,AT,227.97,264.06,75.24,56.95,entsoe.eu,false,
2021-09-19 01:00:00,Austria,Austria,AT,208.16,243.91,77.41,59.7,entsoe.eu,false,
2021-09-19 02:00:00,Austria,Austria,AT,200.51,236.19,78.26,61.46,entsoe.eu,false,
2021-09-19 03:00:00,Austria,Austria,AT,203.39,239.27,77.97,61.2,entsoe.eu,false,
2021-09-19 04:00:00,Austria,Austria,AT,222.91,259.79,75.98,57.99,entsoe.eu,false,
2021-09-19 05:00:00,Austria,Austria,AT,224.15,260.82,75.92,57.48,entsoe.eu,false,
2021-09-19 06:00:00,Austria,Austria,AT,229.21,267.48,75.5,59.06,entsoe.eu,false,
2021-09-19 07:00:00,Austria,Austria,AT,227.96,267.72,75.87,62.52,entsoe.eu,false,
2021-09-19 08:00:00,Austria,Austria,AT,228.18,269.75,75.91,64.57,entsoe.eu,false,
2021-09-19 09:00:00,Austria,Austria,AT,212.74,252.7,77.38,66.23,entsoe.eu,false,
2021-09-19 10:00:00,Austria,Austria,AT,204.43,243.34,78.11,66.97,entsoe.eu,false,
2021-09-19 11:00:00,Austria,Austria,AT,200.85,240.05,78.57,67.72,entsoe.eu,false,
2021-09-19 12:00:00,Austria,Austria,AT,202.74,241.95,78.2,65.86,entsoe.eu,false,
2021-09-19 13:00:00,Austria,Austria,AT,208.54,247.39,77.53,64.37,entsoe.eu,false,
2021-09-19 14:00:00,Austria,Austria,AT,229.57,269.08,75.48,62.05,entsoe.eu,false,
2021-09-19 15:00:00,Austria,Austria,AT,246.56,285.65,74.24,61.74,entsoe.eu,false,
2021-09-19 16:00:00,Austria,Austria,AT,204.81,238.32,78.74,66.17,entsoe.eu,false,
2021-09-19 17:00:00,Austria,Austria,AT,196.73,227.44,80.81,69.03,entsoe.eu,false,
2021-09-19 18:00:00,Austria,Austria,AT,172.5,201.0,82.9,71.3,entsoe.eu,false,
2021-09-19 19:00:00,Austria,Austria,AT,174.36,205.28,81.02,68.42,entsoe.eu,false,
2021-09-19 20:00:00,Austria,Austria,AT,190.42,222.0,79.66,67.39,entsoe.eu,false,
2021-09-19 21:00:00,Austria,Austria,AT,162.86,191.41,82.42,71.92,entsoe.eu,false,
2021-09-19 22:00:00,Austria,Austria,AT,202.6,236.17,78.01,62.96,entsoe.eu,false,
2021-09-19 23:00:00,Austria,Austria,AT,188.43,220.31,79.6,65.11,entsoe.eu,false,
2021-09-20 00:00:00,Austria,Austria,AT,178.01,209.29,80.63,66.6,entsoe.eu,false,
2021-09-20 01:00:00,Austria,Austria,AT,172.52,203.97,81.08,67.66,entsoe.eu,false,
2021-09-20 02:00:00,Austria,Austria,AT,177.98,212.77,78.29,65.97,entsoe.eu,false,
2021-09-20 03:00:00,Austria,Austria,AT,208.2,246.73,73.71,61.71,entsoe.eu,false,
2021-09-20 04:00:00,Austria,Austria,AT,184.0,220.4,76.22,64.68,entsoe.eu,false,
2021-09-20 05:00:00,Austria,Austria,AT,169.72,197.9,82.58,75.11,entsoe.eu,false,
2021-09-20 06:00:00,Austria,Austria,AT,173.31,200.59,83.08,76.83,entsoe.eu,false,
2021-09-20 07:00:00,Austria,Austria,AT,180.99,211.41,80.77,73.67,entsoe.eu,false,
2021-09-20 08:00:00,Austria,Austria,AT,197.47,236.03,75.42,65.64,entsoe.eu,false,
2021-09-20 09:00:00,Austria,Austria,AT,218.97,260.44,73.02,62.61,entsoe.eu,false,
2021-09-20 10:00:00,Austria,Austria,AT,223.43,269.05,70.57,60.35,entsoe.eu,false,
2021-09-20 11:00:00,Austria,Austria,AT,232.13,279.12,69.33,58.86,entsoe.eu,false,
2021-09-20 12:00:00,Austria,Austria,AT,234.51,282.15,68.8,57.94,entsoe.eu,false,
2021-09-20 13:00:00,Austria,Austria,AT,240.86,288.11,68.64,57.92,entsoe.eu,false,
2021-09-20 14:00:00,Austria,Austria,AT,244.29,291.16,68.62,56.99,entsoe.eu,false,
2021-09-20 15:00:00,Austria,Austria,AT,192.43,227.81,78.11,67.38,entsoe.eu,false,
2021-09-20 16:00:00,Austria,Austria,AT,167.18,195.03,83.59,74.75,entsoe.eu,false,
2021-09-20 17:00:00,Austria,Austria,AT,178.18,202.09,85.97,78.82,entsoe.eu,false,
2021-09-20 18:00:00,Austria,Austria,AT,172.39,196.72,86.0,78.96,entsoe.eu,false,
2021-09-20 19:00:00,Austria,Austria,AT,180.78,217.07,77.18,66.0,entsoe.eu,false,
2021-09-20 20:00:00,Austria,Austria,AT,209.18,249.76,72.2,59.26,entsoe.eu,false,
2021-09-20 21:00:00,Austria,Austria,AT,206.91,246.55,72.74,59.08,entsoe.eu,false,
2021-09-20 22:00:00,Austria,Austria,AT,181.48,215.85,77.65,61.62,entsoe.eu,false,
2021-09-20 23:00:00,Austria,Austria,AT,165.12,196.41,80.58,64.75,entsoe.eu,false,
2021-09-21 00:00:00,Austria,Austria,AT,171.97,203.4,79.81,63.18,entsoe.eu,false,
2021-09-21 01:00:00,Austria,Austria,AT,203.73,237.28,76.66,58.33,entsoe.eu,false,
2021-09-21 02:00:00,Austria,Austria,AT,204.39,239.38,76.99,58.74,entsoe.eu,false,
2021-09-21 03:00:00,Austria,Austria,AT,182.32,214.95,78.87,62.3,entsoe.eu,false,
2021-09-21 04:00:00,Austria,Austria,AT,166.07,196.13,81.39,66.43,entsoe.eu,false,
2021-09-21 05:00:00,Austria,Austria,AT,156.68,180.3,86.98,76.84,entsoe.eu,false,
2021-09-21 06:00:00,Austria,Austria,AT,160.15,182.03,88.24,79.56,entsoe.eu,false,
2021-09-21 07:00:00,Austria,Austria,AT,180.96,208.04,84.18,73.97,entsoe.eu,false,
2021-09-21 08:00:00,Austria,Austria,AT,210.03,245.54,77.56,65.48,entsoe.eu,false,
2021-09-21 09:00:00,Austria,Austria,AT,221.97,261.44,74.6,62.04,entsoe.eu,false,
2021-09-21 10:00:00,Austria,Austria,AT,230.88,273.91,71.61,60.04,entsoe.eu,false,
2021-09-21 11:00:00,Austria,Austria,AT,232.17,277.2,70.13,59.35,entsoe.eu,false,
2021-09-21 12:00:00,Austria,Austria,AT,234.3,279.84,69.86,59.47,entsoe.eu,false,
2021-09-21 13:00:00,Austria,Austria,AT,228.5,275.16,69.54,59.3,entsoe.eu,false,
2021-09-21 14:00:00,Austria,Austria,AT,233.96,279.97,69.28,59.03,entsoe.eu,false,
2021-09-21 15:00:00,Austria,Austria,AT,239.62,281.5,71.57,60.57,entsoe.eu,false,
2021-09-21 16:00:00,Austria,Austria,AT,213.49,248.44,76.7,66.03,entsoe.eu,false,
2021-09-21 17:00:00,Austria,Austria,AT,191.27,219.37,82.14,73.73,entsoe.eu,false,
2021-09-21 18:00:00,Austria,Austria,AT,189.79,219.91,80.71,71.65,entsoe.eu,false,
2021-09-21 19:00:00,Austria,Austria,AT,214.85,252.63,74.08,63.08,entsoe.eu,false,
2021-09-21 20:00:00,Austria,Austria,AT,225.68,264.9,71.88,58.92,entsoe.eu,false,
2021-09-21 21:00:00,Austria,Austria,AT,211.65,249.56,72.85,59.37,entsoe.eu,false,
2021-09-21 22:00:00,Austria,Austria,AT,238.71,275.76,73.33,56.02,entsoe.eu,false,
2021-09-21 23:00:00,Austria,Austria,AT,218.61,253.19,75.71,58.06,entsoe.eu,false,
2021-09-22 00:00:00,Austria,Austria,AT,214.13,249.22,76.27,59.37,entsoe.eu,false,
2021-09-22 01:00:00,Austria,Austria,AT,210.61,245.23,76.79,60.42,entsoe.eu,false,
2021-09-22 02:00:00,Austria,Austria,AT,204.62,238.98,77.66,61.86,entsoe.eu,false,
2021-09-22 03:00:00,Austria,Austria,AT,206.35,239.74,77.69,63.15,entsoe.eu,false,
2021-09-22 04:00:00,Austria,Austria,AT,165.81,187.99,87.39,78.97,entsoe.eu,false,
2021-09-22 05:00:00,Austria,Austria,AT,132.83,150.64,92.69,86.79,entsoe.eu,false,
2021-09-22 06:00:00,Austria,Austria,AT,135.59,153.49,92.46,86.4,entsoe.eu,false,
2021-09-22 07:00:00,Austria,Austria,AT,146.44,166.25,90.99,84.83,entsoe.eu,false,
2021-09-22 08:00:00,Austria,Austria,AT,188.9,219.58,82.56,74.26,entsoe.eu,false,
2021-09-22 09:00:00,Austria,Austria,AT,199.88,235.93,78.58,69.6,entsoe.eu,false,
2021-09-22 10:00:00,Austria,Austria,AT,200.62,239.25,76.8,67.89,entsoe.eu,false,
2021-09-22 11:00:00,Austria,Austria,AT,194.5,235.25,76.12,67.34,entsoe.eu,false,
2021-09-22 12:00:00,Austria,Austria,AT,190.68,231.52,76.12,67.24,entsoe.eu,false,
2021-09-22 13:00:00,Austria,Austria,AT,192.66,234.94,75.19,66.8,entsoe.eu,false,
2021-09-22 14:00:00,Austria,Austria,AT,204.1,244.2,75.81,67.06,entsoe.eu,false,
2021-09-22 15:00:00,Austria,Austria,AT,205.11,239.0,78.89,70.52,entsoe.eu,false,
2021-09-22 16:00:00,Austria,Austria,AT,174.18,200.08,84.95,77.96,entsoe.eu,false,
2021-09-22 17:00:00,Austria,Austria,AT,178.04,203.23,85.35,78.48,entsoe.eu,false,
2021-09-22 18:00:00,Austria,Austria,AT,180.29,206.11,84.61,78.33,entsoe.eu,false,
2021-09-22 19:00:00,Austria,Austria,AT,211.62,249.22,74.91,65.83,entsoe.eu,false,
2021-09-22 20:00:00,Austria,Austria,AT,246.91,291.19,68.29,55.69,entsoe.eu,false,
2021-09-22 21:00:00,Austria,Austria,AT,252.42,294.63,70.08,54.46,entsoe.eu,false,
2021-09-22 22:00:00,Austria,Austria,AT,236.24,273.98,73.95,57.69,entsoe.eu,false,
2021-09-22 23:00:00,Austria,Austria,AT,255.5,295.3,72.45,55.13,entsoe.eu,false,
2021-09-23 00:00:00,Austria,Austria,AT,236.29,275.11,74.41,56.62,entsoe.eu,false,
2021-09-23 01:00:00,Austria,Austria,AT,217.56,254.48,76.23,58.25,entsoe.eu,false,
2021-09-23 02:00:00,Austria,Austria,AT,204.58,240.79,77.85,61.23,entsoe.eu,false,
2021-09-23 03:00:00,Austria,Austria,AT,208.58,244.71,77.62,62.84,entsoe.eu,false,
2021-09-23 04:00:00,Austria,Austria,AT,221.69,255.53,77.27,62.96,entsoe.eu,false,
2021-09-23 05:00:00,Austria,Austria,AT,218.57,245.52,82.35,70.99,entsoe.eu,false,
2021-09-23 06:00:00,Austria,Austria,AT,191.22,220.48,82.66,71.78,entsoe.eu,false,
2021-09-23 07:00:00,Austria,Austria,AT,181.06,211.13,83.12,72.98,entsoe.eu,false,
2021-09-23 08:00:00,Austria,Austria,AT,177.44,210.35,81.76,70.56,entsoe.eu,false,
2021-09-23 09:00:00,Austria,Austria,AT,188.16,225.26,77.97,66.02,entsoe.eu,false,
2021-09-23 10:00:00,Austria,Austria,AT,175.27,213.61,77.97,66.05,entsoe.eu,false,
2021-09-23 11:00:00,Austria,Austria,AT,172.47,212.6,77.4,65.33,entsoe.eu,false,
2021-09-23 12:00:00,Austria,Austria,AT,165.44,205.54,78.13,66.66,entsoe.eu,false,
2021-09-23 13:00:00,Austria,Austria,AT,171.4,211.31,77.39,65.67,entsoe.eu,false,
2021-09-23 14:00:00,Austria,Austria,AT,184.76,224.12,76.71,65.46,entsoe.eu,false,
2021-09-23 15:00:00,Austria,Austria,AT,204.7,239.14,78.41,68.2,entsoe.eu,false,
2021-09-23 16:00:00,Austria,Austria,AT,201.83,230.57,81.72,72.8,entsoe.eu,false,
2021-09-23 17:00:00,Austria,Austria,AT,187.19,215.64,82.74,74.46,entsoe.eu,false,
2021-09-23 18:00:00,Austria,Austria,AT,168.17,194.7,84.55,76.04,entsoe.eu,false,
2021-09-23 19:00:00,Austria,Austria,AT,173.62,201.96,82.88,72.67,entsoe.eu,false,
2021-09-23 20:00:00,Austria,Austria,AT,169.4,200.58,81.26,68.22,entsoe.eu,false,
2021-09-23 21:00:00,Austria,Austria,AT,182.5,215.39,80.21,65.6,entsoe.eu,false,
2021-09-23 22:00:00,Austria,Austria,AT,190.55,225.64,79.71,65.15,entsoe.eu,false,
2021-09-23 23:00:00,Austria,Austria,AT,170.2,203.76,81.71,67.6,entsoe.eu,false,
2021-09-24 00:00:00,Austria,Austria,AT,167.46,200.71,81.85,68.48,entsoe.eu,false,
2021-09-24 01:00:00,Austria,Austria,AT,140.79,172.54,83.54,72.8,entsoe.eu,false,
2021-09-24 02:00:00,Austria,Austria,AT,151.6,185.15,81.99,71.51,entsoe.eu,false,
2021-09-24 03:00:00,Austria,Austria,AT,160.14,195.19,79.1,69.13,entsoe.eu,false,
2021-09-24 04:00:00,Austria,Austria,AT,150.28,179.18,83.26,77.83,entsoe.eu,false,
2021-09-24 05:00:00,Austria,Austria,AT,149.34,174.19,86.53,82.25,entsoe.eu,false,
2021-09-24 06:00:00,Austria,Austria,AT,149.9,176.96,85.29,81.11,entsoe.eu,false,
2021-09-24 07:00:00,Austria,Austria,AT,150.3,178.89,84.3,80.78,entsoe.eu,false,
2021-09-24 08:00:00,Austria,Austria,AT,147.82,181.0,80.9,76.19,entsoe.eu,false,
2021-09-24 09:00:00,Austria,Austria,AT,167.87,208.84,75.24,69.72,entsoe.eu,false,
2021-09-24 10:00:00,Austria,Austria,AT,161.67,202.64,76.15,69.83,entsoe.eu,false,
2021-09-24 11:00:00,Austria,Austria,AT,153.59,194.81,76.5,70.07,entsoe.eu,false,
2021-09-24 12:00:00,Austria,Austria,AT,153.78,193.31,77.87,70.81,entsoe.eu,false,
2021-09-24 13:00:00,Austria,Austria,AT,164.67,204.76,77.27,69.44,entsoe.eu,false,
2021-09-24 14:00:00,Austria,Austria,AT,186.74,227.08,75.92,66.5,entsoe.eu,false,
2021-09-24 15:00:00,Austria,Austria,AT,213.37,254.31,73.17,64.44,entsoe.eu,false,
2021-09-24 16:00:00,Austria,Austria,AT,201.31,233.44,78.65,71.89,entsoe.eu,false,
2021-09-24 17:00:00,Austria,Austria,AT,194.04,225.8,79.44,72.09,entsoe.eu,false,
2021-09-24 18:00:00,Austria,Austria,AT,210.17,247.25,74.5,66.76,entsoe.eu,false,
2021-09-24 19:00:00,Austria,Austria,AT,216.96,263.4,67.15,57.21,entsoe.eu,false,
2021-09-24 20:00:00,Austria,Austria,AT,242.29,290.24,65.3,53.11,entsoe.eu,false,
