Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-02-26 02:00:00,Austria,Austria,AT,236.6,278.74,69.09,61.79,entsoe.eu,false,
2022-02-26 03:00:00,Austria,Austria,AT,254.79,300.67,65.49,57.89,entsoe.eu,false,
2022-02-26 04:00:00,Austria,Austria,AT,269.83,319.86,61.61,54.41,entsoe.eu,false,
2022-02-26 05:00:00,Austria,Austria,AT,259.38,306.91,63.66,57.22,entsoe.eu,false,
2022-02-26 06:00:00,Austria,Austria,AT,246.3,292.4,65.26,59.51,entsoe.eu,false,
2022-02-26 07:00:00,Austria,Austria,AT,237.98,282.92,67.27,61.88,entsoe.eu,false,
2022-02-26 08:00:00,Austria,Austria,AT,219.81,262.32,70.13,65.58,entsoe.eu,false,
2022-02-26 09:00:00,Austria,Austria,AT,224.79,273.81,66.09,61.2,entsoe.eu,false,
2022-02-26 10:00:00,Austria,Austria,AT,233.12,284.07,64.9,59.74,entsoe.eu,false,
2022-02-26 11:00:00,Austria,Austria,AT,240.99,293.64,63.75,58.36,entsoe.eu,false,
2022-02-26 12:00:00,Austria,Austria,AT,245.0,295.94,65.31,59.39,entsoe.eu,false,
2022-02-26 13:00:00,Austria,Austria,AT,259.94,311.62,64.14,57.67,entsoe.eu,false,
2022-02-26 14:00:00,Austria,Austria,AT,280.99,335.64,60.45,53.47,entsoe.eu,false,
2022-02-26 15:00:00,Austria,Austria,AT,274.34,327.89,60.63,53.94,entsoe.eu,false,
2022-02-26 16:00:00,Austria,Austria,AT,272.38,322.82,62.2,55.62,entsoe.eu,false,
2022-02-26 17:00:00,Austria,Austria,AT,228.96,270.97,69.45,64.58,entsoe.eu,false,
2022-02-26 18:00:00,Austria,Austria,AT,232.39,275.4,68.74,63.9,entsoe.eu,false,
2022-02-26 19:00:00,Austria,Austria,AT,248.48,296.25,65.14,59.91,entsoe.eu,false,
2022-02-26 20:00:00,Austria,Austria,AT,247.91,300.06,62.13,56.64,entsoe.eu,false,
2022-02-26 21:00:00,Austria,Austria,AT,260.8,312.01,62.6,55.94,entsoe.eu,false,
2022-02-26 22:00:00,Austria,Austria,AT,262.01,311.84,63.08,55.56,entsoe.eu,false,
2022-02-26 23:00:00,Austria,Austria,AT,274.25,323.15,63.36,54.19,entsoe.eu,false,
2022-02-27 00:00:00,Austria,Austria,AT,288.99,337.34,64.2,54.17,entsoe.eu,false,
2022-02-27 01:00:00,Austria,Austria,AT,283.9,331.48,65.23,54.74,entsoe.eu,false,
2022-02-27 02:00:00,Austria,Austria,AT,291.76,339.89,64.61,53.45,entsoe.eu,false,
2022-02-27 03:00:00,Austria,Austria,AT,295.36,343.87,64.34,53.07,entsoe.eu,false,
2022-02-27 04:00:00,Austria,Austria,AT,301.22,350.29,63.7,52.47,entsoe.eu,false,
2022-02-27 05:00:00,Austria,Austria,AT,291.9,339.98,64.07,52.7,entsoe.eu,false,
2022-02-27 06:00:00,Austria,Austria,AT,295.0,343.1,63.78,52.59,entsoe.eu,false,
2022-02-27 07:00:00,Austria,Austria,AT,296.01,345.6,63.9,53.48,entsoe.eu,false,
2022-02-27 08:00:00,Austria,Austria,AT,281.31,331.05,65.67,56.09,entsoe.eu,false,
2022-02-27 09:00:00,Austria,Austria,AT,258.38,307.8,67.94,59.5,entsoe.eu,false,
2022-02-27 10:00:00,Austria,Austria,AT,239.78,289.25,69.76,62.16,entsoe.eu,false,
2022-02-27 11:00:00,Austria,Austria,AT,219.34,268.63,71.32,64.33,entsoe.eu,false,
2022-02-27 12:00:00,Austria,Austria,AT,215.8,264.43,72.23,64.77,entsoe.eu,false,
2022-02-27 13:00:00,Austria,Austria,AT,218.06,266.02,72.82,65.11,entsoe.eu,false,
2022-02-27 14:00:00,Austria,Austria,AT,251.68,301.29,68.72,60.78,entsoe.eu,false,
2022-02-27 15:00:00,Austria,Austria,AT,272.96,323.08,65.2,57.14,entsoe.eu,false,
2022-02-27 16:00:00,Austria,Austria,AT,274.6,325.03,62.88,56.04,entsoe.eu,false,
2022-02-27 17:00:00,Austria,Austria,AT,250.02,296.49,66.27,61.21,entsoe.eu,false,
2022-02-27 18:00:00,Austria,Austria,AT,220.93,263.75,69.63,65.91,entsoe.eu,false,
2022-02-27 19:00:00,Austria,Austria,AT,250.89,304.19,61.07,55.78,entsoe.eu,false,
2022-02-27 20:00:00,Austria,Austria,AT,257.26,311.81,59.79,54.15,entsoe.eu,false,
2022-02-27 21:00:00,Austria,Austria,AT,259.74,314.59,59.38,53.58,entsoe.eu,false,
2022-02-27 22:00:00,Austria,Austria,AT,258.48,313.77,59.39,53.31,entsoe.eu,false,
2022-02-27 23:00:00,Austria,Austria,AT,260.45,315.6,59.53,53.07,entsoe.eu,false,
2022-02-28 00:00:00,Austria,Austria,AT,258.37,316.9,57.2,51.71,entsoe.eu,false,
2022-02-28 01:00:00,Austria,Austria,AT,247.33,306.77,57.32,52.82,entsoe.eu,false,
2022-02-28 02:00:00,Austria,Austria,AT,263.1,322.62,56.24,50.99,entsoe.eu,false,
2022-02-28 03:00:00,Austria,Austria,AT,259.08,318.92,55.85,50.75,entsoe.eu,false,
2022-02-28 04:00:00,Austria,Austria,AT,259.38,317.34,57.35,52.63,entsoe.eu,false,
2022-02-28 05:00:00,Austria,Austria,AT,218.83,265.88,66.73,64.0,entsoe.eu,false,
2022-02-28 06:00:00,Austria,Austria,AT,209.66,254.24,68.92,66.56,entsoe.eu,false,
2022-02-28 07:00:00,Austria,Austria,AT,217.87,262.77,68.9,66.36,entsoe.eu,false,
2022-02-28 08:00:00,Austria,Austria,AT,231.69,281.17,66.05,63.24,entsoe.eu,false,
2022-02-28 09:00:00,Austria,Austria,AT,254.44,309.69,61.63,57.65,entsoe.eu,false,
2022-02-28 10:00:00,Austria,Austria,AT,262.43,318.81,60.67,56.25,entsoe.eu,false,
2022-02-28 11:00:00,Austria,Austria,AT,269.59,329.16,58.31,53.42,entsoe.eu,false,
2022-02-28 12:00:00,Austria,Austria,AT,277.44,337.56,57.54,52.31,entsoe.eu,false,
2022-02-28 13:00:00,Austria,Austria,AT,279.67,338.66,57.79,52.42,entsoe.eu,false,
2022-02-28 14:00:00,Austria,Austria,AT,285.07,343.44,57.25,51.56,entsoe.eu,false,
2022-02-28 15:00:00,Austria,Austria,AT,292.54,350.74,56.53,50.77,entsoe.eu,false,
2022-02-28 16:00:00,Austria,Austria,AT,262.56,310.26,64.19,59.7,entsoe.eu,false,
2022-02-28 17:00:00,Austria,Austria,AT,252.1,298.25,65.35,61.22,entsoe.eu,false,
2022-02-28 18:00:00,Austria,Austria,AT,248.59,295.79,64.56,60.35,entsoe.eu,false,
2022-02-28 19:00:00,Austria,Austria,AT,282.09,337.12,57.48,52.02,entsoe.eu,false,
2022-02-28 20:00:00,Austria,Austria,AT,291.66,348.56,55.73,49.74,entsoe.eu,false,
2022-02-28 21:00:00,Austria,Austria,AT,312.0,371.88,52.87,45.51,entsoe.eu,false,
2022-02-28 22:00:00,Austria,Austria,AT,316.27,375.43,53.22,44.38,entsoe.eu,false,
2022-02-28 23:00:00,Austria,Austria,AT,326.68,389.08,51.62,43.7,entsoe.eu,false,
2022-03-01 00:00:00,Austria,Austria,AT,335.06,395.57,52.49,43.97,entsoe.eu,false,
2022-03-01 01:00:00,Austria,Austria,AT,337.58,398.23,51.88,43.27,entsoe.eu,false,
2022-03-01 02:00:00,Austria,Austria,AT,348.2,410.6,50.39,41.93,entsoe.eu,false,
2022-03-01 03:00:00,Austria,Austria,AT,355.23,419.13,49.04,40.79,entsoe.eu,false,
2022-03-01 04:00:00,Austria,Austria,AT,352.08,415.42,48.97,40.94,entsoe.eu,false,
2022-03-01 05:00:00,Austria,Austria,AT,292.54,341.93,61.16,55.79,entsoe.eu,false,
2022-03-01 06:00:00,Austria,Austria,AT,277.14,324.29,63.25,58.69,entsoe.eu,false,
2022-03-01 07:00:00,Austria,Austria,AT,272.93,321.12,63.01,58.7,entsoe.eu,false,
2022-03-01 08:00:00,Austria,Austria,AT,294.08,349.96,57.89,52.66,entsoe.eu,false,
2022-03-01 09:00:00,Austria,Austria,AT,312.27,375.7,52.8,46.28,entsoe.eu,false,
2022-03-01 10:00:00,Austria,Austria,AT,299.16,361.26,54.71,48.87,entsoe.eu,false,
2022-03-01 11:00:00,Austria,Austria,AT,297.85,361.58,53.77,48.17,entsoe.eu,false,
2022-03-01 12:00:00,Austria,Austria,AT,298.87,363.02,53.51,47.93,entsoe.eu,false,
2022-03-01 13:00:00,Austria,Austria,AT,304.83,368.74,53.15,47.61,entsoe.eu,false,
2022-03-01 14:00:00,Austria,Austria,AT,299.4,359.61,55.0,50.03,entsoe.eu,false,
2022-03-01 15:00:00,Austria,Austria,AT,263.34,313.95,61.82,58.2,entsoe.eu,false,
2022-03-01 16:00:00,Austria,Austria,AT,238.45,283.35,65.65,62.48,entsoe.eu,false,
2022-03-01 17:00:00,Austria,Austria,AT,224.61,267.23,68.04,63.72,entsoe.eu,false,
2022-03-01 18:00:00,Austria,Austria,AT,216.14,258.66,68.6,64.75,entsoe.eu,false,
2022-03-01 19:00:00,Austria,Austria,AT,239.14,284.7,65.51,62.2,entsoe.eu,false,
2022-03-01 20:00:00,Austria,Austria,AT,250.38,300.33,62.35,58.89,entsoe.eu,false,
2022-03-01 21:00:00,Austria,Austria,AT,278.37,333.19,57.23,52.3,entsoe.eu,false,
2022-03-01 22:00:00,Austria,Austria,AT,310.07,370.73,51.81,45.62,entsoe.eu,false,
2022-03-01 23:00:00,Austria,Austria,AT,328.53,393.34,48.17,41.18,entsoe.eu,false,
2022-03-02 00:00:00,Austria,Austria,AT,328.52,394.7,47.33,40.45,entsoe.eu,false,
2022-03-02 01:00:00,Austria,Austria,AT,310.28,376.1,48.91,42.72,entsoe.eu,false,
2022-03-02 02:00:00,Austria,Austria,AT,307.79,374.33,48.81,42.71,entsoe.eu,false,
2022-03-02 03:00:00,Austria,Austria,AT,306.43,371.78,49.85,43.88,entsoe.eu,false,
2022-03-02 04:00:00,Austria,Austria,AT,310.7,374.89,49.87,43.57,entsoe.eu,false,
2022-03-02 05:00:00,Austria,Austria,AT,267.26,320.49,59.31,55.13,entsoe.eu,false,
2022-03-02 06:00:00,Austria,Austria,AT,238.43,284.46,65.66,62.45,entsoe.eu,false,
2022-03-02 07:00:00,Austria,Austria,AT,251.43,299.1,64.17,60.72,entsoe.eu,false,
2022-03-02 08:00:00,Austria,Austria,AT,263.4,315.61,61.21,57.53,entsoe.eu,false,
2022-03-02 09:00:00,Austria,Austria,AT,280.37,338.19,57.06,52.56,entsoe.eu,false,
2022-03-02 10:00:00,Austria,Austria,AT,286.26,348.5,54.46,48.99,entsoe.eu,false,
2022-03-02 11:00:00,Austria,Austria,AT,270.85,328.97,58.26,53.43,entsoe.eu,false,
2022-03-02 12:00:00,Austria,Austria,AT,283.58,344.44,56.33,50.34,entsoe.eu,false,
2022-03-02 13:00:00,Austria,Austria,AT,288.86,348.92,56.23,50.68,entsoe.eu,false,
2022-03-02 14:00:00,Austria,Austria,AT,285.2,339.84,58.73,53.55,entsoe.eu,false,
2022-03-02 15:00:00,Austria,Austria,AT,256.49,305.09,63.13,58.87,entsoe.eu,false,
2022-03-02 16:00:00,Austria,Austria,AT,235.64,280.24,65.69,61.92,entsoe.eu,false,
2022-03-02 17:00:00,Austria,Austria,AT,246.87,291.67,65.27,61.36,entsoe.eu,false,
2022-03-02 18:00:00,Austria,Austria,AT,247.32,293.34,64.58,60.76,entsoe.eu,false,
2022-03-02 19:00:00,Austria,Austria,AT,255.02,302.99,63.04,59.09,entsoe.eu,false,
2022-03-02 20:00:00,Austria,Austria,AT,260.85,310.92,61.6,57.53,entsoe.eu,false,
2022-03-02 21:00:00,Austria,Austria,AT,270.58,321.55,60.63,56.24,entsoe.eu,false,
2022-03-02 22:00:00,Austria,Austria,AT,292.91,345.42,58.63,53.4,entsoe.eu,false,
2022-03-02 23:00:00,Austria,Austria,AT,287.94,337.28,61.56,55.48,entsoe.eu,false,
2022-03-03 00:00:00,Austria,Austria,AT,281.07,328.59,63.21,56.87,entsoe.eu,false,
2022-03-03 01:00:00,Austria,Austria,AT,276.04,323.22,63.79,57.66,entsoe.eu,false,
2022-03-03 02:00:00,Austria,Austria,AT,274.57,322.42,63.71,57.94,entsoe.eu,false,
2022-03-03 03:00:00,Austria,Austria,AT,289.41,338.36,61.98,55.47,entsoe.eu,false,
2022-03-03 04:00:00,Austria,Austria,AT,295.85,346.52,60.69,54.3,entsoe.eu,false,
2022-03-03 05:00:00,Austria,Austria,AT,270.04,315.44,65.25,60.05,entsoe.eu,false,
2022-03-03 06:00:00,Austria,Austria,AT,250.72,294.34,66.8,61.96,entsoe.eu,false,
2022-03-03 07:00:00,Austria,Austria,AT,269.65,316.19,65.03,60.06,entsoe.eu,false,
2022-03-03 08:00:00,Austria,Austria,AT,277.99,327.77,63.42,58.22,entsoe.eu,false,
2022-03-03 09:00:00,Austria,Austria,AT,286.54,338.76,62.45,56.78,entsoe.eu,false,
2022-03-03 10:00:00,Austria,Austria,AT,294.08,352.74,58.14,51.53,entsoe.eu,false,
2022-03-03 11:00:00,Austria,Austria,AT,279.71,334.03,61.63,55.26,entsoe.eu,false,
2022-03-03 12:00:00,Austria,Austria,AT,274.91,326.67,64.18,58.3,entsoe.eu,false,
2022-03-03 13:00:00,Austria,Austria,AT,273.41,323.01,64.95,59.38,entsoe.eu,false,
2022-03-03 14:00:00,Austria,Austria,AT,283.17,333.27,63.21,57.61,entsoe.eu,false,
2022-03-03 15:00:00,Austria,Austria,AT,281.17,331.07,62.6,57.3,entsoe.eu,false,
2022-03-03 16:00:00,Austria,Austria,AT,261.89,308.21,64.57,59.77,entsoe.eu,false,
2022-03-03 17:00:00,Austria,Austria,AT,248.51,290.26,67.74,61.76,entsoe.eu,false,
2022-03-03 18:00:00,Austria,Austria,AT,259.47,301.98,66.95,62.31,entsoe.eu,false,
2022-03-03 19:00:00,Austria,Austria,AT,265.63,312.48,64.23,59.42,entsoe.eu,false,
2022-03-03 20:00:00,Austria,Austria,AT,279.96,328.62,62.61,57.16,entsoe.eu,false,
2022-03-03 21:00:00,Austria,Austria,AT,281.1,328.9,62.93,57.17,entsoe.eu,false,
2022-03-03 22:00:00,Austria,Austria,AT,282.4,330.3,62.47,56.44,entsoe.eu,false,
2022-03-03 23:00:00,Austria,Austria,AT,301.25,356.17,56.65,49.8,entsoe.eu,false,
2022-03-04 00:00:00,Austria,Austria,AT,297.6,355.04,55.13,48.84,entsoe.eu,false,
2022-03-04 01:00:00,Austria,Austria,AT,289.65,349.31,54.11,48.31,entsoe.eu,false,
2022-03-04 02:00:00,Austria,Austria,AT,284.15,347.03,52.24,46.64,entsoe.eu,false,
2022-03-04 03:00:00,Austria,Austria,AT,285.04,345.28,53.89,48.08,entsoe.eu,false,
2022-03-04 04:00:00,Austria,Austria,AT,292.0,353.38,52.81,47.05,entsoe.eu,false,
2022-03-04 05:00:00,Austria,Austria,AT,240.26,292.35,61.12,57.57,entsoe.eu,false,
2022-03-04 06:00:00,Austria,Austria,AT,210.14,256.44,66.37,64.16,entsoe.eu,false,
2022-03-04 07:00:00,Austria,Austria,AT,222.18,269.85,65.6,63.31,entsoe.eu,false,
2022-03-04 08:00:00,Austria,Austria,AT,252.7,305.2,62.03,59.0,entsoe.eu,false,
2022-03-04 09:00:00,Austria,Austria,AT,281.06,339.95,57.29,53.28,entsoe.eu,false,
2022-03-04 10:00:00,Austria,Austria,AT,287.61,351.25,54.73,50.31,entsoe.eu,false,
2022-03-04 11:00:00,Austria,Austria,AT,279.86,342.14,56.18,52.02,entsoe.eu,false,
2022-03-04 12:00:00,Austria,Austria,AT,283.12,345.06,56.22,51.66,entsoe.eu,false,
2022-03-04 13:00:00,Austria,Austria,AT,295.4,357.64,55.1,50.0,entsoe.eu,false,
2022-03-04 14:00:00,Austria,Austria,AT,298.7,360.21,54.83,49.53,entsoe.eu,false,
2022-03-04 15:00:00,Austria,Austria,AT,285.63,344.98,55.9,51.18,entsoe.eu,false,
2022-03-04 16:00:00,Austria,Austria,AT,250.7,301.39,62.07,58.42,entsoe.eu,false,
2022-03-04 17:00:00,Austria,Austria,AT,231.45,278.01,65.36,62.42,entsoe.eu,false,
2022-03-04 18:00:00,Austria,Austria,AT,226.63,273.15,65.67,62.93,entsoe.eu,false,
2022-03-04 19:00:00,Austria,Austria,AT,238.26,286.85,63.73,60.58,entsoe.eu,false,
2022-03-04 20:00:00,Austria,Austria,AT,256.59,309.48,60.12,56.18,entsoe.eu,false,
2022-03-04 21:00:00,Austria,Austria,AT,284.95,341.62,56.12,51.0,entsoe.eu,false,
2022-03-04 22:00:00,Austria,Austria,AT,284.0,340.34,56.06,50.4,entsoe.eu,false,
2022-03-04 23:00:00,Austria,Austria,AT,290.76,348.44,55.08,48.76,entsoe.eu,false,
2022-03-05 00:00:00,Austria,Austria,AT,296.49,354.39,55.05,48.49,entsoe.eu,false,
2022-03-05 01:00:00,Austria,Austria,AT,310.48,373.37,50.91,43.83,entsoe.eu,false,
2022-03-05 02:00:00,Austria,Austria,AT,311.83,375.85,49.85,42.75,entsoe.eu,false,
2022-03-05 03:00:00,Austria,Austria,AT,318.79,383.39,49.07,41.83,entsoe.eu,false,
2022-03-05 04:00:00,Austria,Austria,AT,337.07,401.94,48.2,40.31,entsoe.eu,false,
2022-03-05 05:00:00,Austria,Austria,AT,318.2,379.81,51.48,44.24,entsoe.eu,false,
2022-03-05 06:00:00,Austria,Austria,AT,296.84,354.89,55.09,49.08,entsoe.eu,false,
2022-03-05 07:00:00,Austria,Austria,AT,307.46,366.88,54.68,48.35,entsoe.eu,false,
2022-03-05 08:00:00,Austria,Austria,AT,312.33,375.14,53.23,46.7,entsoe.eu,false,
2022-03-05 09:00:00,Austria,Austria,AT,308.59,374.93,51.77,45.42,entsoe.eu,false,
2022-03-05 10:00:00,Austria,Austria,AT,310.41,377.3,52.0,45.85,entsoe.eu,false,
2022-03-05 11:00:00,Austria,Austria,AT,315.96,382.95,51.74,45.46,entsoe.eu,false,
2022-03-05 12:00:00,Austria,Austria,AT,316.42,383.41,51.62,45.35,entsoe.eu,false,
2022-03-05 13:00:00,Austria,Austria,AT,318.42,384.85,51.7,45.3,entsoe.eu,false,
2022-03-05 14:00:00,Austria,Austria,AT,338.08,403.97,50.2,42.71,entsoe.eu,false,
2022-03-05 15:00:00,Austria,Austria,AT,334.99,398.95,50.48,43.03,entsoe.eu,false,
2022-03-05 16:00:00,Austria,Austria,AT,294.7,348.55,57.97,51.15,entsoe.eu,false,
2022-03-05 17:00:00,Austria,Austria,AT,264.86,310.31,64.77,59.39,entsoe.eu,false,
2022-03-05 18:00:00,Austria,Austria,AT,253.02,297.67,65.75,60.73,entsoe.eu,false,
2022-03-05 19:00:00,Austria,Austria,AT,279.19,330.31,60.59,54.61,entsoe.eu,false,
2022-03-05 20:00:00,Austria,Austria,AT,291.51,346.48,57.25,50.82,entsoe.eu,false,
2022-03-05 21:00:00,Austria,Austria,AT,291.73,346.74,55.73,48.19,entsoe.eu,false,
2022-03-05 22:00:00,Austria,Austria,AT,288.55,345.12,54.84,46.71,entsoe.eu,false,
2022-03-05 23:00:00,Austria,Austria,AT,304.06,359.68,55.43,45.62,entsoe.eu,false,
2022-03-06 00:00:00,Austria,Austria,AT,326.3,385.37,51.55,40.18,entsoe.eu,false,
2022-03-06 01:00:00,Austria,Austria,AT,350.21,409.46,50.31,37.03,entsoe.eu,false,
2022-03-06 02:00:00,Austria,Austria,AT,354.79,411.8,51.3,36.84,entsoe.eu,false,
2022-03-06 03:00:00,Austria,Austria,AT,360.79,417.01,51.11,36.53,entsoe.eu,false,
2022-03-06 04:00:00,Austria,Austria,AT,364.91,421.98,51.09,36.95,entsoe.eu,false,
2022-03-06 05:00:00,Austria,Austria,AT,352.71,410.59,51.32,38.14,entsoe.eu,false,
2022-03-06 06:00:00,Austria,Austria,AT,350.86,409.78,50.81,38.89,entsoe.eu,false,
2022-03-06 07:00:00,Austria,Austria,AT,350.53,412.69,51.57,40.82,entsoe.eu,false,
2022-03-06 08:00:00,Austria,Austria,AT,328.46,391.52,53.44,44.43,entsoe.eu,false,
2022-03-06 09:00:00,Austria,Austria,AT,305.45,365.73,56.77,48.83,entsoe.eu,false,
2022-03-06 10:00:00,Austria,Austria,AT,304.68,364.21,57.71,49.7,entsoe.eu,false,
2022-03-06 11:00:00,Austria,Austria,AT,293.23,353.11,58.55,50.96,entsoe.eu,false,
2022-03-06 12:00:00,Austria,Austria,AT,284.58,343.21,59.53,51.96,entsoe.eu,false,
2022-03-06 13:00:00,Austria,Austria,AT,302.48,360.47,58.53,49.97,entsoe.eu,false,
2022-03-06 14:00:00,Austria,Austria,AT,320.24,377.85,56.94,47.79,entsoe.eu,false,
2022-03-06 15:00:00,Austria,Austria,AT,330.73,389.35,55.37,46.34,entsoe.eu,false,
2022-03-06 16:00:00,Austria,Austria,AT,295.28,353.25,56.02,49.22,entsoe.eu,false,
2022-03-06 17:00:00,Austria,Austria,AT,271.59,328.32,57.51,51.88,entsoe.eu,false,
2022-03-06 18:00:00,Austria,Austria,AT,247.16,297.37,62.66,57.86,entsoe.eu,false,
2022-03-06 19:00:00,Austria,Austria,AT,265.59,321.42,57.97,52.42,entsoe.eu,false,
2022-03-06 20:00:00,Austria,Austria,AT,280.11,337.96,56.65,51.16,entsoe.eu,false,
2022-03-06 21:00:00,Austria,Austria,AT,271.03,326.61,57.54,51.49,entsoe.eu,false,
2022-03-06 22:00:00,Austria,Austria,AT,270.6,327.36,56.98,50.68,entsoe.eu,false,
2022-03-06 23:00:00,Austria,Austria,AT,282.63,341.57,55.54,49.09,entsoe.eu,false,
2022-03-07 00:00:00,Austria,Austria,AT,284.06,342.55,55.95,49.07,entsoe.eu,false,
2022-03-07 01:00:00,Austria,Austria,AT,271.42,328.52,56.75,49.24,entsoe.eu,false,
2022-03-07 02:00:00,Austria,Austria,AT,261.9,316.98,57.42,49.87,entsoe.eu,false,
2022-03-07 03:00:00,Austria,Austria,AT,262.16,317.08,58.0,51.09,entsoe.eu,false,
2022-03-07 04:00:00,Austria,Austria,AT,263.3,318.05,58.57,52.79,entsoe.eu,false,
2022-03-07 05:00:00,Austria,Austria,AT,232.53,277.7,66.36,62.48,entsoe.eu,false,
2022-03-07 06:00:00,Austria,Austria,AT,222.66,264.78,68.65,65.08,entsoe.eu,false,
2022-03-07 07:00:00,Austria,Austria,AT,227.82,271.52,68.14,64.48,entsoe.eu,false,
2022-03-07 08:00:00,Austria,Austria,AT,234.81,281.55,66.21,62.07,entsoe.eu,false,
2022-03-07 09:00:00,Austria,Austria,AT,249.98,301.6,63.25,58.51,entsoe.eu,false,
2022-03-07 10:00:00,Austria,Austria,AT,250.21,302.08,63.54,58.8,entsoe.eu,false,
2022-03-07 11:00:00,Austria,Austria,AT,240.17,291.16,64.82,60.4,entsoe.eu,false,
2022-03-07 12:00:00,Austria,Austria,AT,236.47,287.57,65.01,60.73,entsoe.eu,false,
2022-03-07 13:00:00,Austria,Austria,AT,239.27,290.37,64.82,60.57,entsoe.eu,false,
2022-03-07 14:00:00,Austria,Austria,AT,257.07,310.27,62.21,57.48,entsoe.eu,false,
2022-03-07 15:00:00,Austria,Austria,AT,263.4,317.51,60.37,55.65,entsoe.eu,false,
2022-03-07 16:00:00,Austria,Austria,AT,260.68,311.73,61.06,56.66,entsoe.eu,false,
2022-03-07 17:00:00,Austria,Austria,AT,225.55,268.38,67.66,63.62,entsoe.eu,false,
2022-03-07 18:00:00,Austria,Austria,AT,226.06,268.04,68.07,64.84,entsoe.eu,false,
2022-03-07 19:00:00,Austria,Austria,AT,241.87,286.51,65.85,62.12,entsoe.eu,false,
2022-03-07 20:00:00,Austria,Austria,AT,263.65,315.64,59.9,55.29,entsoe.eu,false,
2022-03-07 21:00:00,Austria,Austria,AT,275.2,329.72,57.45,52.36,entsoe.eu,false,
2022-03-07 22:00:00,Austria,Austria,AT,295.64,353.46,54.27,48.47,entsoe.eu,false,
2022-03-07 23:00:00,Austria,Austria,AT,336.62,397.73,51.06,43.17,entsoe.eu,false,
2022-03-08 00:00:00,Austria,Austria,AT,356.43,415.26,51.77,42.64,entsoe.eu,false,
2022-03-08 01:00:00,Austria,Austria,AT,364.86,424.15,51.39,41.29,entsoe.eu,false,
2022-03-08 02:00:00,Austria,Austria,AT,362.76,420.1,52.27,41.39,entsoe.eu,false,
2022-03-08 03:00:00,Austria,Austria,AT,367.71,426.12,51.47,41.21,entsoe.eu,false,
2022-03-08 04:00:00,Austria,Austria,AT,353.92,413.5,51.11,42.4,entsoe.eu,false,
2022-03-08 05:00:00,Austria,Austria,AT,283.32,329.28,63.06,57.25,entsoe.eu,false,
2022-03-08 06:00:00,Austria,Austria,AT,273.95,318.84,65.02,59.77,entsoe.eu,false,
2022-03-08 07:00:00,Austria,Austria,AT,278.98,324.45,65.03,59.58,entsoe.eu,false,
2022-03-08 08:00:00,Austria,Austria,AT,286.38,339.13,61.09,54.93,entsoe.eu,false,
2022-03-08 09:00:00,Austria,Austria,AT,269.83,321.99,63.15,57.79,entsoe.eu,false,
2022-03-08 10:00:00,Austria,Austria,AT,249.08,300.72,64.84,59.99,entsoe.eu,false,
2022-03-08 11:00:00,Austria,Austria,AT,243.87,296.32,65.01,60.1,entsoe.eu,false,
2022-03-08 12:00:00,Austria,Austria,AT,244.83,296.52,65.5,60.2,entsoe.eu,false,
2022-03-08 13:00:00,Austria,Austria,AT,256.04,309.63,63.36,57.95,entsoe.eu,false,
2022-03-08 14:00:00,Austria,Austria,AT,276.03,331.68,59.88,53.93,entsoe.eu,false,
2022-03-08 15:00:00,Austria,Austria,AT,303.29,361.36,55.32,48.79,entsoe.eu,false,
2022-03-08 16:00:00,Austria,Austria,AT,292.31,345.6,57.66,52.14,entsoe.eu,false,
2022-03-08 17:00:00,Austria,Austria,AT,264.11,308.73,64.68,60.32,entsoe.eu,false,
2022-03-08 18:00:00,Austria,Austria,AT,255.06,299.18,65.29,61.19,entsoe.eu,false,
2022-03-08 19:00:00,Austria,Austria,AT,258.33,304.82,63.53,59.51,entsoe.eu,false,
2022-03-08 20:00:00,Austria,Austria,AT,293.77,350.26,54.88,49.48,entsoe.eu,false,
2022-03-08 21:00:00,Austria,Austria,AT,305.87,364.01,53.01,47.09,entsoe.eu,false,
2022-03-08 22:00:00,Austria,Austria,AT,332.62,396.6,47.57,40.21,entsoe.eu,false,
2022-03-08 23:00:00,Austria,Austria,AT,340.83,405.06,47.02,39.49,entsoe.eu,false,
2022-03-09 00:00:00,Austria,Austria,AT,335.98,399.41,48.27,41.06,entsoe.eu,false,
2022-03-09 01:00:00,Austria,Austria,AT,331.4,394.98,47.94,40.58,entsoe.eu,false,
2022-03-09 02:00:00,Austria,Austria,AT,333.71,397.47,47.68,39.7,entsoe.eu,false,
2022-03-09 03:00:00,Austria,Austria,AT,343.99,408.15,47.38,39.39,entsoe.eu,false,
2022-03-09 04:00:00,Austria,Austria,AT,348.12,411.33,47.93,40.12,entsoe.eu,false,
2022-03-09 05:00:00,Austria,Austria,AT,305.35,358.89,56.47,50.43,entsoe.eu,false,
2022-03-09 06:00:00,Austria,Austria,AT,274.96,322.75,61.8,56.84,entsoe.eu,false,
2022-03-09 07:00:00,Austria,Austria,AT,299.02,351.96,58.09,52.53,entsoe.eu,false,
2022-03-09 08:00:00,Austria,Austria,AT,305.09,363.0,55.54,49.75,entsoe.eu,false,
2022-03-09 09:00:00,Austria,Austria,AT,302.0,361.3,55.73,49.69,entsoe.eu,false,
